county_fips,event_id,incidentBeginDate,incidentEndDate,incidentType,declaration_numbers,declaration_count,source_record_count,event_key_method,year
01001,incident:2011042505,2011-04-15 00:00:00+00:00,2011-05-31 00:00:00+00:00,Severe Storm,1971; 3319,2,2,official_incident_id,2011
12003,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3432; 4486,2,2,official_incident_id,2020
12003,incident:2022092201,2022-09-23 00:00:00+00:00,2022-11-04 00:00:00+00:00,Hurricane,3584; 4673,2,2,official_incident_id,2022
12003,incident:2023082403,2023-08-27 00:00:00+00:00,2023-09-04 00:00:00+00:00,Hurricane; Tropical Storm,3596; 4734,2,2,official_incident_id,2023
12003,incident:2024072801,2024-08-01 00:00:00+00:00,2024-08-27 00:00:00+00:00,Tropical Storm,3605; 4806,2,2,official_incident_id,2024
12003,incident:2024100501,2024-10-05 00:00:00+00:00,2024-11-02 00:00:00+00:00,Hurricane,3622; 4834,2,2,official_incident_id,2024
12005,incident:2017083101,2017-09-04 00:00:00+00:00,2017-10-18 00:00:00+00:00,Hurricane,3385; 4337,2,2,official_incident_id,2017
12005,incident:2018100601,2018-10-07 00:00:00+00:00,2018-10-19 00:00:00+00:00,Hurricane,3405; 4399,2,2,official_incident_id,2018
12005,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3432; 4486,2,2,official_incident_id,2020
12005,incident:2020091301,2020-09-14 00:00:00+00:00,2020-09-28 00:00:00+00:00,Hurricane,3546; 4564,2,2,official_incident_id,2020
12005,incident:2022092201,2022-09-23 00:00:00+00:00,2022-11-04 00:00:00+00:00,Hurricane,3584; 4673,2,2,official_incident_id,2022
12005,incident:2023082403,2023-08-27 00:00:00+00:00,2023-09-04 00:00:00+00:00,Hurricane; Tropical Storm,3596; 4734,2,2,official_incident_id,2023
12005,incident:2024072801,2024-08-01 00:00:00+00:00,2024-08-27 00:00:00+00:00,Tropical Storm,3605; 4806,2,2,official_incident_id,2024
12005,incident:2024092301,2024-09-23 00:00:00+00:00,2024-10-07 00:00:00+00:00,Hurricane; Tropical Storm,3615; 4828,2,2,official_incident_id,2024
12007,incident:2017083101,2017-09-04 00:00:00+00:00,2017-10-18 00:00:00+00:00,Hurricane,3385; 4337,2,2,official_incident_id,2017
12007,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3432; 4486,2,2,official_incident_id,2020
12007,incident:2022092201,2022-09-23 00:00:00+00:00,2022-11-04 00:00:00+00:00,Hurricane,3584; 4673,2,2,official_incident_id,2022
12007,incident:2022110701,2022-11-07 00:00:00+00:00,2022-11-30 00:00:00+00:00,Hurricane; Tropical Storm,3587; 4680,2,2,official_incident_id,2022
12007,incident:2023082403,2023-08-27 00:00:00+00:00,2023-09-04 00:00:00+00:00,Hurricane; Tropical Storm,3596; 4734,2,2,official_incident_id,2023
12007,incident:2024072801,2024-08-01 00:00:00+00:00,2024-08-27 00:00:00+00:00,Tropical Storm,3605; 4806,2,2,official_incident_id,2024
12007,incident:2024092301,2024-09-23 00:00:00+00:00,2024-10-07 00:00:00+00:00,Hurricane; Tropical Storm,3615; 4828,2,2,official_incident_id,2024
12007,incident:2024100501,2024-10-05 00:00:00+00:00,2024-11-02 00:00:00+00:00,Hurricane,3622; 4834,2,2,official_incident_id,2024
12009,incident:2016092802,2016-10-03 00:00:00+00:00,2016-10-19 00:00:00+00:00,Hurricane,3377; 4283,2,2,official_incident_id,2016
12009,incident:2017083101,2017-09-04 00:00:00+00:00,2017-10-18 00:00:00+00:00,Hurricane,3385; 4337,2,2,official_incident_id,2017
12009,incident:2019082401,2019-08-28 00:00:00+00:00,2019-09-09 00:00:00+00:00,Hurricane,3419; 4468,2,2,official_incident_id,2019
12009,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3432; 4486,2,2,official_incident_id,2020
12009,incident:2022092201,2022-09-23 00:00:00+00:00,2022-11-04 00:00:00+00:00,Hurricane,3584; 4673,2,2,official_incident_id,2022
12009,incident:2022110701,2022-11-07 00:00:00+00:00,2022-11-30 00:00:00+00:00,Hurricane; Tropical Storm,3587; 4680,2,2,official_incident_id,2022
12009,incident:2023082403,2023-08-27 00:00:00+00:00,2023-09-04 00:00:00+00:00,Hurricane; Tropical Storm,3596; 4734,2,2,official_incident_id,2023
12009,incident:2024072801,2024-08-01 00:00:00+00:00,2024-08-27 00:00:00+00:00,Tropical Storm,3605; 4806,2,2,official_incident_id,2024
12009,incident:2024100501,2024-10-05 00:00:00+00:00,2024-11-02 00:00:00+00:00,Hurricane,3622; 4834,2,2,official_incident_id,2024
12011,incident:2016092802,2016-10-03 00:00:00+00:00,2016-10-19 00:00:00+00:00,Hurricane,3377; 4283,2,2,official_incident_id,2016
12011,incident:2017083101,2017-09-04 00:00:00+00:00,2017-10-18 00:00:00+00:00,Hurricane,3385; 3388; 4337; 4341,4,5,official_incident_id,2017
12011,incident:2019082401,2019-08-28 00:00:00+00:00,2019-09-09 00:00:00+00:00,Hurricane,3419; 3420; 4468,3,4,official_incident_id,2019
12011,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3432; 3468; 4486; 4545,4,6,official_incident_id,2020
12011,incident:2022092201,2022-09-23 00:00:00+00:00,2022-11-04 00:00:00+00:00,Hurricane,3584; 4673; 4675,3,5,official_incident_id,2022
12011,incident:2022110701,2022-11-07 00:00:00+00:00,2022-11-30 00:00:00+00:00,Hurricane; Tropical Storm,3587; 3588; 4680,3,4,official_incident_id,2022
12011,incident:2024100501,2024-10-05 00:00:00+00:00,2024-11-02 00:00:00+00:00,Hurricane,3622; 3623; 4834; 4844,4,6,official_incident_id,2024
12013,incident:2017083101,2017-09-04 00:00:00+00:00,2017-10-18 00:00:00+00:00,Hurricane,3385; 4337,2,2,official_incident_id,2017
12013,incident:2018100601,2018-10-07 00:00:00+00:00,2018-10-19 00:00:00+00:00,Hurricane,3405; 4399,2,2,official_incident_id,2018
12013,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3432; 4486,2,2,official_incident_id,2020
12013,incident:2020091301,2020-09-14 00:00:00+00:00,2020-09-28 00:00:00+00:00,Hurricane,3546; 4564,2,2,official_incident_id,2020
12013,incident:2022092201,2022-09-23 00:00:00+00:00,2022-11-04 00:00:00+00:00,Hurricane,3584; 4673,2,2,official_incident_id,2022
12013,incident:2023082403,2023-08-27 00:00:00+00:00,2023-09-04 00:00:00+00:00,Hurricane; Tropical Storm,3596; 4734,2,2,official_incident_id,2023
12013,incident:2024072801,2024-08-01 00:00:00+00:00,2024-08-27 00:00:00+00:00,Tropical Storm,3605; 4806,2,2,official_incident_id,2024
12013,incident:2024092301,2024-09-23 00:00:00+00:00,2024-10-07 00:00:00+00:00,Hurricane; Tropical Storm,3615; 4828,2,2,official_incident_id,2024
12015,incident:2017083101,2017-09-04 00:00:00+00:00,2017-10-18 00:00:00+00:00,Hurricane,3385; 4337,2,2,official_incident_id,2017
12015,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3432; 4486,2,2,official_incident_id,2020
12015,incident:2022092201,2022-09-23 00:00:00+00:00,2022-11-04 00:00:00+00:00,Hurricane,3584; 4673,2,2,official_incident_id,2022
12015,incident:2022110701,2022-11-07 00:00:00+00:00,2022-11-30 00:00:00+00:00,Hurricane; Tropical Storm,3587; 4680,2,2,official_incident_id,2022
12015,incident:2023082403,2023-08-27 00:00:00+00:00,2023-09-04 00:00:00+00:00,Hurricane; Tropical Storm,3596; 4734,2,2,official_incident_id,2023
12015,incident:2024072801,2024-08-01 00:00:00+00:00,2024-08-27 00:00:00+00:00,Tropical Storm,3605; 4806,2,2,official_incident_id,2024
12015,incident:2024092301,2024-09-23 00:00:00+00:00,2024-10-07 00:00:00+00:00,Hurricane; Tropical Storm,3615; 4828,2,2,official_incident_id,2024
12015,incident:2024100501,2024-10-05 00:00:00+00:00,2024-11-02 00:00:00+00:00,Hurricane,3622; 4834,2,2,official_incident_id,2024
12017,incident:2017083101,2017-09-04 00:00:00+00:00,2017-10-18 00:00:00+00:00,Hurricane,3385; 4337,2,2,official_incident_id,2017
12017,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3432; 4486,2,2,official_incident_id,2020
12017,incident:2022092201,2022-09-23 00:00:00+00:00,2022-11-04 00:00:00+00:00,Hurricane,3584; 4673,2,2,official_incident_id,2022
12017,incident:2022110701,2022-11-07 00:00:00+00:00,2022-11-30 00:00:00+00:00,Hurricane; Tropical Storm,3587; 4680,2,2,official_incident_id,2022
12017,incident:2023082403,2023-08-27 00:00:00+00:00,2023-09-04 00:00:00+00:00,Hurricane; Tropical Storm,3596; 4734,2,2,official_incident_id,2023
12017,incident:2024072801,2024-08-01 00:00:00+00:00,2024-08-27 00:00:00+00:00,Tropical Storm,3605; 4806,2,2,official_incident_id,2024
12017,incident:2024092301,2024-09-23 00:00:00+00:00,2024-10-07 00:00:00+00:00,Hurricane; Tropical Storm,3615; 4828,2,2,official_incident_id,2024
12017,incident:2024100501,2024-10-05 00:00:00+00:00,2024-11-02 00:00:00+00:00,Hurricane,3622; 4834,2,2,official_incident_id,2024
12019,incident:2016092802,2016-10-03 00:00:00+00:00,2016-10-19 00:00:00+00:00,Hurricane,3377; 4283,2,2,official_incident_id,2016
12019,incident:2017083101,2017-09-04 00:00:00+00:00,2017-10-18 00:00:00+00:00,Hurricane,3385; 4337,2,2,official_incident_id,2017
12019,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3432; 4486,2,2,official_incident_id,2020
12019,incident:2022092201,2022-09-23 00:00:00+00:00,2022-11-04 00:00:00+00:00,Hurricane,3584; 4673,2,2,official_incident_id,2022
12019,incident:2022110701,2022-11-07 00:00:00+00:00,2022-11-30 00:00:00+00:00,Hurricane; Tropical Storm,3587; 4680,2,2,official_incident_id,2022
12019,incident:2023082403,2023-08-27 00:00:00+00:00,2023-09-04 00:00:00+00:00,Hurricane; Tropical Storm,3596; 4734,2,2,official_incident_id,2023
12019,incident:2024072801,2024-08-01 00:00:00+00:00,2024-08-27 00:00:00+00:00,Tropical Storm,3605; 4806,2,2,official_incident_id,2024
12019,incident:2024100501,2024-10-05 00:00:00+00:00,2024-11-02 00:00:00+00:00,Hurricane,3622; 4834,2,2,official_incident_id,2024
12021,incident:2017083101,2017-09-04 00:00:00+00:00,2017-10-18 00:00:00+00:00,Hurricane,3385; 4337; 4341,3,3,official_incident_id,2017
12021,incident:2019082401,2019-08-28 00:00:00+00:00,2019-09-09 00:00:00+00:00,Hurricane,3419; 3420,2,2,official_incident_id,2019
12021,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3432; 3468; 4486; 4545,4,4,official_incident_id,2020
12021,incident:2022092201,2022-09-23 00:00:00+00:00,2022-11-04 00:00:00+00:00,Hurricane,3584; 4673; 4675,3,3,official_incident_id,2022
12021,incident:2022110701,2022-11-07 00:00:00+00:00,2022-11-30 00:00:00+00:00,Hurricane; Tropical Storm,3587; 3588; 4680,3,3,official_incident_id,2022
12021,incident:2023082403,2023-08-27 00:00:00+00:00,2023-09-04 00:00:00+00:00,Hurricane; Tropical Storm,3596; 4734,2,2,official_incident_id,2023
12021,incident:2024072801,2024-08-01 00:00:00+00:00,2024-08-27 00:00:00+00:00,Tropical Storm,3605; 4806,2,2,official_incident_id,2024
12021,incident:2024092301,2024-09-23 00:00:00+00:00,2024-10-07 00:00:00+00:00,Hurricane; Tropical Storm,3615; 4828,2,2,official_incident_id,2024
12021,incident:2024100501,2024-10-05 00:00:00+00:00,2024-11-02 00:00:00+00:00,Hurricane,3622; 3623; 4834; 4844,4,4,official_incident_id,2024
12023,incident:2017083101,2017-09-04 00:00:00+00:00,2017-10-18 00:00:00+00:00,Hurricane,3385; 4337,2,2,official_incident_id,2017
12023,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3432; 4486,2,2,official_incident_id,2020
12023,incident:2022092201,2022-09-23 00:00:00+00:00,2022-11-04 00:00:00+00:00,Hurricane,3584; 4673,2,2,official_incident_id,2022
12023,incident:2023082403,2023-08-27 00:00:00+00:00,2023-09-04 00:00:00+00:00,Hurricane; Tropical Storm,3596; 4734,2,2,official_incident_id,2023
12023,incident:2024072801,2024-08-01 00:00:00+00:00,2024-08-27 00:00:00+00:00,Tropical Storm,3605; 4806,2,2,official_incident_id,2024
12023,incident:2024092301,2024-09-23 00:00:00+00:00,2024-10-07 00:00:00+00:00,Hurricane; Tropical Storm,3615; 4828,2,2,official_incident_id,2024
12023,incident:2024100501,2024-10-05 00:00:00+00:00,2024-11-02 00:00:00+00:00,Hurricane,3622; 4834,2,2,official_incident_id,2024
12027,incident:2017083101,2017-09-04 00:00:00+00:00,2017-10-18 00:00:00+00:00,Hurricane,3385; 4337,2,2,official_incident_id,2017
12027,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3432; 4486,2,2,official_incident_id,2020
12027,incident:2022092201,2022-09-23 00:00:00+00:00,2022-11-04 00:00:00+00:00,Hurricane,3584; 4673,2,2,official_incident_id,2022
12027,incident:2022110701,2022-11-07 00:00:00+00:00,2022-11-30 00:00:00+00:00,Hurricane; Tropical Storm,3587; 4680,2,2,official_incident_id,2022
12027,incident:2023082403,2023-08-27 00:00:00+00:00,2023-09-04 00:00:00+00:00,Hurricane; Tropical Storm,3596; 4734,2,2,official_incident_id,2023
12027,incident:2024072801,2024-08-01 00:00:00+00:00,2024-08-27 00:00:00+00:00,Tropical Storm,3605; 4806,2,2,official_incident_id,2024
12027,incident:2024100501,2024-10-05 00:00:00+00:00,2024-11-02 00:00:00+00:00,Hurricane,3622; 4834,2,2,official_incident_id,2024
12029,incident:2017083101,2017-09-04 00:00:00+00:00,2017-10-18 00:00:00+00:00,Hurricane,3385; 4337,2,2,official_incident_id,2017
12029,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3432; 4486,2,2,official_incident_id,2020
12029,incident:2022092201,2022-09-23 00:00:00+00:00,2022-11-04 00:00:00+00:00,Hurricane,3584; 4673,2,2,official_incident_id,2022
12029,incident:2022110701,2022-11-07 00:00:00+00:00,2022-11-30 00:00:00+00:00,Hurricane; Tropical Storm,3587; 4680,2,2,official_incident_id,2022
12029,incident:2023082403,2023-08-27 00:00:00+00:00,2023-09-04 00:00:00+00:00,Hurricane; Tropical Storm,3596; 4734,2,2,official_incident_id,2023
12029,incident:2024072801,2024-08-01 00:00:00+00:00,2024-08-27 00:00:00+00:00,Tropical Storm,3605; 4806,2,2,official_incident_id,2024
12029,incident:2024092301,2024-09-23 00:00:00+00:00,2024-10-07 00:00:00+00:00,Hurricane; Tropical Storm,3615; 4828,2,2,official_incident_id,2024
12029,incident:2024100501,2024-10-05 00:00:00+00:00,2024-11-02 00:00:00+00:00,Hurricane,3622; 4834,2,2,official_incident_id,2024
12031,incident:2016092802,2016-10-03 00:00:00+00:00,2016-10-19 00:00:00+00:00,Hurricane,3377; 4283,2,2,official_incident_id,2016
12031,incident:2017083101,2017-09-04 00:00:00+00:00,2017-10-18 00:00:00+00:00,Hurricane,3385; 4337,2,2,official_incident_id,2017
12031,incident:2019082401,2019-08-28 00:00:00+00:00,2019-09-09 00:00:00+00:00,Hurricane,3419; 4468,2,2,official_incident_id,2019
12031,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3432; 4486,2,2,official_incident_id,2020
12031,incident:2022092201,2022-09-23 00:00:00+00:00,2022-11-04 00:00:00+00:00,Hurricane,3584; 4673,2,2,official_incident_id,2022
12031,incident:2022110701,2022-11-07 00:00:00+00:00,2022-11-30 00:00:00+00:00,Hurricane; Tropical Storm,3587; 4680,2,2,official_incident_id,2022
12031,incident:2023082403,2023-08-27 00:00:00+00:00,2023-09-04 00:00:00+00:00,Hurricane; Tropical Storm,3596; 4734,2,2,official_incident_id,2023
12031,incident:2024072801,2024-08-01 00:00:00+00:00,2024-08-27 00:00:00+00:00,Tropical Storm,3605; 4806,2,2,official_incident_id,2024
12031,incident:2024100501,2024-10-05 00:00:00+00:00,2024-11-02 00:00:00+00:00,Hurricane,3622; 4834,2,2,official_incident_id,2024
12033,incident:2017083101,2017-09-04 00:00:00+00:00,2017-10-18 00:00:00+00:00,Hurricane,3385; 4337,2,2,official_incident_id,2017
12033,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3432; 4486,2,2,official_incident_id,2020
12033,incident:2020091301,2020-09-14 00:00:00+00:00,2020-09-28 00:00:00+00:00,Hurricane,3546; 4564,2,2,official_incident_id,2020
12033,incident:2022092201,2022-09-23 00:00:00+00:00,2022-11-04 00:00:00+00:00,Hurricane,3584; 4673,2,2,official_incident_id,2022
12033,incident:2024072801,2024-08-01 00:00:00+00:00,2024-08-27 00:00:00+00:00,Tropical Storm,3605; 4806,2,2,official_incident_id,2024
12033,incident:2024092301,2024-09-23 00:00:00+00:00,2024-10-07 00:00:00+00:00,Hurricane; Tropical Storm,3615; 4828,2,2,official_incident_id,2024
12035,incident:2016092802,2016-10-03 00:00:00+00:00,2016-10-19 00:00:00+00:00,Hurricane,3377; 4283,2,2,official_incident_id,2016
12035,incident:2017083101,2017-09-04 00:00:00+00:00,2017-10-18 00:00:00+00:00,Hurricane,3385; 4337,2,2,official_incident_id,2017
12035,incident:2019082401,2019-08-28 00:00:00+00:00,2019-09-09 00:00:00+00:00,Hurricane,3419; 4468,2,2,official_incident_id,2019
12035,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3432; 4486,2,2,official_incident_id,2020
12035,incident:2022092201,2022-09-23 00:00:00+00:00,2022-11-04 00:00:00+00:00,Hurricane,3584; 4673,2,2,official_incident_id,2022
12035,incident:2022110701,2022-11-07 00:00:00+00:00,2022-11-30 00:00:00+00:00,Hurricane; Tropical Storm,3587; 4680,2,2,official_incident_id,2022
12035,incident:2023082403,2023-08-27 00:00:00+00:00,2023-09-04 00:00:00+00:00,Hurricane; Tropical Storm,3596; 4734,2,2,official_incident_id,2023
12035,incident:2024072801,2024-08-01 00:00:00+00:00,2024-08-27 00:00:00+00:00,Tropical Storm,3605; 4806,2,2,official_incident_id,2024
12035,incident:2024100501,2024-10-05 00:00:00+00:00,2024-11-02 00:00:00+00:00,Hurricane,3622; 4834,2,2,official_incident_id,2024
12037,incident:2017083101,2017-09-04 00:00:00+00:00,2017-10-18 00:00:00+00:00,Hurricane,3385; 4337,2,2,official_incident_id,2017
12037,incident:2018100601,2018-10-07 00:00:00+00:00,2018-10-19 00:00:00+00:00,Hurricane,3405; 4399,2,2,official_incident_id,2018
12037,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3432; 4486,2,2,official_incident_id,2020
12037,incident:2020091301,2020-09-14 00:00:00+00:00,2020-09-28 00:00:00+00:00,Hurricane,3546; 4564,2,2,official_incident_id,2020
12037,incident:2022092201,2022-09-23 00:00:00+00:00,2022-11-04 00:00:00+00:00,Hurricane,3584; 4673,2,2,official_incident_id,2022
12037,incident:2023082403,2023-08-27 00:00:00+00:00,2023-09-04 00:00:00+00:00,Hurricane; Tropical Storm,3596; 4734,2,2,official_incident_id,2023
12037,incident:2024072801,2024-08-01 00:00:00+00:00,2024-08-27 00:00:00+00:00,Tropical Storm,3605; 4806,2,2,official_incident_id,2024
12037,incident:2024092301,2024-09-23 00:00:00+00:00,2024-10-07 00:00:00+00:00,Hurricane; Tropical Storm,3615; 4828,2,2,official_incident_id,2024
12039,incident:2017083101,2017-09-04 00:00:00+00:00,2017-10-18 00:00:00+00:00,Hurricane,3385; 4337,2,2,official_incident_id,2017
12039,incident:2018100601,2018-10-07 00:00:00+00:00,2018-10-19 00:00:00+00:00,Hurricane,3405; 4399,2,2,official_incident_id,2018
12039,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3432; 4486,2,2,official_incident_id,2020
12039,incident:2020091301,2020-09-14 00:00:00+00:00,2020-09-28 00:00:00+00:00,Hurricane,3546; 4564,2,2,official_incident_id,2020
12039,incident:2022092201,2022-09-23 00:00:00+00:00,2022-11-04 00:00:00+00:00,Hurricane,3584; 4673,2,2,official_incident_id,2022
12039,incident:2023082403,2023-08-27 00:00:00+00:00,2023-09-04 00:00:00+00:00,Hurricane; Tropical Storm,3596; 4734,2,2,official_incident_id,2023
12039,incident:2024072801,2024-08-01 00:00:00+00:00,2024-08-27 00:00:00+00:00,Tropical Storm,3605; 4806,2,2,official_incident_id,2024
12039,incident:2024092301,2024-09-23 00:00:00+00:00,2024-10-07 00:00:00+00:00,Hurricane; Tropical Storm,3615; 4828,2,2,official_incident_id,2024
12041,incident:2017083101,2017-09-04 00:00:00+00:00,2017-10-18 00:00:00+00:00,Hurricane,3385; 4337,2,2,official_incident_id,2017
12041,incident:2020030901,2020-01-20 00:00:00+00:00,2023-05-11 00:00:00+00:00,Biological,3432; 4486,2,2,official_incident_id,2020
12041,incident:2022092201,2022-09-23 00:00:00+00:00,2022-11-04 00:00:00+00:00,Hurricane,3584; 4673,2,2,official_incident_id,2022
12041,incident:2022110701,2022-11-07 00:00:00+00:00,2022-11-30 00:00:00+00:00,Hurricane; Tropical Storm,3587; 4680,2,2,official_incident_id,2022
12041,incident:2023082403,2023-08-27 00:00:00+00:00,2023-09-04 00:00:00+00:00,Hurricane; Tropical Storm,3596; 4734,2,2,official_incident_id,2023
12041,incident:2024072801,2024-08-01 00:00:00+00:00,2024-08-27 00:00:00+00:00,Tropical Storm,3605; 4806,2,2,official_incident_id,2024
12041,incident:2024092301,2024-09-23 00:00:00+00:00,2024-10-07 00:00:00+00:00,Hurricane; Tropical Storm,3615; 4828,2,2,official_incident_id,2024
